"mese","orario","reparto_ragg","reparto","Con/senza ausili","accomp_ragg","tipo_accompagnamento","tot_trasporti","trasporti_interni","trasporti_esterni"
"February","04-05","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,021147028154328","0,015225860271115","0,005921167883212"
"February","04-05","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","0,197724713242961","0,142361793534932","0,055362919708029"
"February","04-05","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","0,087055265901981","0,062679791449427","0,024375474452555"
"February","04-05","DH Orthopedic","DH Orthopedic","With help","With help","With bed","0,076129301355579","0,054813096976017","0,021316204379562"
"February","04-05","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,00281960375391","0,002030114702815","0,000789489051095"
"February","04-05","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,018168925964546","0,013081626694474","0,005087299270073"
"February","04-05","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","0,15140771637122","0,109013555787278","0,042394160583942"
"February","04-05","Internal Medicine","Internal Medicine","With help","With help","With stretcher","0,033309697601668","0,023982982273202","0,009326715328467"
"February","04-05","Internal Medicine","Internal Medicine","With help","With help","With bed","0,036337851929093","0,026163253388947","0,010174598540146"
"February","04-05","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,008327424400417","0,0059957455683","0,002331678832117"
"February","04-05","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,021272158498436","0,015315954118874","0,005956204379562"
"February","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","0,101397288842544","0,073006047966632","0,028391240875912"
"February","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","0,048394160583942","0,034843795620438","0,013550364963504"
"February","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,019144942648592","0,013784358706987","0,005360583941606"
"February","04-05","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,007090719499478","0,005105318039625","0,001985401459854"
"February","04-05","Neurology","Neurology","Without help","Without help","On foot","0,019420229405631","0,013982565172054","0,005437664233577"
"February","04-05","Neurology","Neurology","With help","With help","With wheelchair","0,113284671532847","0,08156496350365","0,031719708029197"
"February","04-05","Neurology","Neurology","With help","With help","With stretcher","0,024477580813347","0,017623858185611","0,006853722627738"
"February","04-05","Neurology","Neurology","With help","With help","With bed","0,032771637122002","0,023595578727842","0,00917605839416"
"February","04-05","Neurology","Neurology","With help","With help","With body trolleys","0,006675703858186","0,004806506777894","0,001869197080292"
"February","04-05","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,00563086548488","0,004054223149114","0,001576642335767"
"February","04-05","Others","Hepato-biliary surgery","With help","With help","With wheelchair","0,052648592283629","0,037906986444213","0,014741605839417"
"February","04-05","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,02318039624609","0,016689885297185","0,006490510948905"
"February","04-05","Others","Hepato-biliary surgery","With help","With help","With bed","0,020271115745568","0,01459520333681","0,005675912408759"
"February","04-05","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,00075078206465","0,000540563086549","0,000210218978102"
"February","04-05","Others","Urgency Surgery","Without help","Without help","On foot","0,006907194994786","0,004973180396246","0,00193401459854"
"February","04-05","Others","Urgency Surgery","With help","With help","With wheelchair","0,057559958289885","0,041443169968717","0,016116788321168"
"February","04-05","Others","Urgency Surgery","With help","With help","With stretcher","0,012663190823775","0,009117497393117","0,003545693430657"
"February","04-05","Others","Urgency Surgery","With help","With help","With bed","0,013814389989572","0,009946360792492","0,00386802919708"
"February","04-05","Others","Urgency Surgery","With help","With help","With body trolleys","0,003165797705943","0,00227937434828","0,000886423357664"
"February","04-05","Others","Geriatrics","Without help","Without help","On foot","0,015015641293014","0,01081126173097","0,004204379562043"
"February","04-05","Others","Geriatrics","With help","With help","With wheelchair","0,071574556830031","0,051533680917622","0,020040875912409"
"February","04-05","Others","Geriatrics","With help","With help","With stretcher","0,034160583941606","0,024595620437956","0,00956496350365"
"February","04-05","Others","Geriatrics","With help","With help","With bed","0,013514077163713","0,009730135557873","0,00378394160584"
"February","04-05","Others","Geriatrics","With help","With help","With body trolleys","0,005005213764338","0,003603753910323","0,001401459854014"
"February","04-05","Others"," Liver unit","Without help","Without help","On foot","0,010410844629822","0,007495808133472","0,00291503649635"
"February","04-05","Others"," Liver unit","With help","With help","With wheelchair","0,060729927007299","0,043725547445255","0,017004379562044"
"February","04-05","Others"," Liver unit","With help","With help","With stretcher","0,013122002085506","0,009447841501564","0,003674160583941"
"February","04-05","Others"," Liver unit","With help","With help","With bed","0,017568300312826","0,012649176225235","0,004919124087591"
"February","04-05","Others"," Liver unit","With help","With help","With body trolleys","0,003578727841502","0,002576684045881","0,00100204379562"
"February","05-06","Cardiology","Cardiology","Without help","Without help","On foot","0,038177267987488","0,02748763295099","0,010689635036496"
"February","05-06","Cardiology","Cardiology","With help","With help","With wheelchair","0,233305526590199","0,167979979144943","0,065325547445256"
"February","05-06","Cardiology","Cardiology","With help","With help","With stretcher","0,055144942648592","0,039704358706987","0,015440583941606"
"February","05-06","Cardiology","Cardiology","With help","With help","With bed","0,050903023983316","0,036650177267988","0,014252846715329"
"February","05-06","Cardiology","Cardiology","With help","With help","With body trolleys","0,008483837330553","0,006108362877998","0,002375474452554"
"February","05-06","Medical clinic","Medical clinic","Without help","Without help","On foot","0,02252346193952","0,016216892596454","0,006306569343066"
"February","05-06","Medical clinic","Medical clinic","With help","With help","With wheelchair","0,146402502606882","0,105409801876955","0,040992700729927"
"February","05-06","Medical clinic","Medical clinic","With help","With help","With stretcher","0,065036496350365","0,046826277372262","0,018210218978102"
"February","05-06","Medical clinic","Medical clinic","With help","With help","With bed","0,030406673618353","0,021892805005214","0,008513868613139"
"February","05-06","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,01548488008342","0,011149113660062","0,004335766423358"
"February","05-06","Day Surgery","Day Surgery","Without help","Without help","On foot","0,036488008342024","0,026271366006257","0,010216642335767"
"February","05-06","Day Surgery","Day Surgery","With help","With help","With wheelchair","0,156087591240876","0,11238306569343","0,043704525547445"
"February","05-06","Day Surgery","Day Surgery","With help","With help","With stretcher","0,036234619395203","0,026088925964547","0,010145693430657"
"February","05-06","Day Surgery","Day Surgery","With help","With help","With bed","0,041049009384776","0,029555286757039","0,011493722627737"
"February","05-06","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,00608133472367","0,004378561001042","0,001702773722628"
"February","05-06","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,021147028154327","0,015225860271116","0,005921167883212"
"February","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","0,269624608967675","0,194129718456726","0,075494890510949"
"February","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","0,110493222106361","0,07955511991658","0,030938102189782"
"February","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With bed","0,114193952033369","0,082219645464026","0,031974306569343"
"February","05-06","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,00581543274244","0,004187111574557","0,001628321167883"
"February","05-06","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,04088008342023","0,029433660062566","0,011446423357664"
"February","05-06","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","0,249822732012513","0,17987236704901","0,069950364963503"
"February","05-06","Internal Medicine","Internal Medicine","With help","With help","With stretcher","0,059049009384776","0,042515286757039","0,016533722627738"
"February","05-06","Internal Medicine","Internal Medicine","With help","With help","With bed","0,054506777893639","0,03924488008342","0,015261897810219"
"February","05-06","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,009084462982274","0,006540813347237","0,002543649635037"
"February","05-06","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,021272158498436","0,015315954118874","0,005956204379562"
"February","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","0,138269030239833","0,09955370177268","0,038715328467153"
"February","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","0,061423357664234","0,044224817518248","0,017198540145985"
"February","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,028717413972889","0,02067653806048","0,008040875912409"
"February","05-06","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,014624608967674","0,010529718456726","0,004094890510949"
"February","05-06","Neurology","Neurology","Without help","Without help","On foot","0,04369551616267","0,031460771637122","0,012234744525547"
"February","05-06","Neurology","Neurology","With help","With help","With wheelchair","0,186919708029197","0,134582189781021","0,052337518248176"
"February","05-06","Neurology","Neurology","With help","With help","With stretcher","0,043392075078206","0,031242294056308","0,012149781021898"
"February","05-06","Neurology","Neurology","With help","With help","With bed","0,049157455683003","0,035393368091763","0,013764087591241"
"February","05-06","Neurology","Neurology","With help","With help","With body trolleys","0,007282586027111","0,00524346193952","0,002039124087591"
"February","05-06","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,00563086548488","0,004054223149114","0,001576642335766"
"February","05-06","Others","Hepato-biliary surgery","With help","With help","With wheelchair","0,071793534932221","0,051691345151199","0,020102189781022"
"February","05-06","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,029421272158498","0,021183315954119","0,00823795620438"
"February","05-06","Others","Hepato-biliary surgery","With help","With help","With bed","0,030406673618353","0,021892805005214","0,008513868613139"
"February","05-06","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,001548488008342","0,001114911366006","0,000433576642336"
"February","05-06","Others","Urgency Surgery","Without help","Without help","On foot","0,015541188738269","0,011189655891553","0,004351532846716"
"February","05-06","Others","Urgency Surgery","With help","With help","With wheelchair","0,094973931178311","0,068381230448384","0,026592700729927"
"February","05-06","Others","Urgency Surgery","With help","With help","With stretcher","0,022448383733056","0,0161628362878","0,006285547445255"
"February","05-06","Others","Urgency Surgery","With help","With help","With bed","0,020721584984359","0,014919541188738","0,00580204379562"
"February","05-06","Others","Urgency Surgery","With help","With help","With body trolleys","0,003453597497393","0,002486590198123","0,00096700729927"
"February","05-06","Others","Geriatrics","Without help","Without help","On foot","0,015015641293014","0,01081126173097","0,004204379562044"
"February","05-06","Others","Geriatrics","With help","With help","With wheelchair","0,097601668404588","0,070273201251303","0,027328467153285"
"February","05-06","Others","Geriatrics","With help","With help","With stretcher","0,043357664233577","0,031217518248176","0,012140145985402"
"February","05-06","Others","Geriatrics","With help","With help","With bed","0,020271115745568","0,01459520333681","0,005675912408759"
"February","05-06","Others","Geriatrics","With help","With help","With body trolleys","0,010323253388946","0,007432742440042","0,002890510948905"
"February","05-06","Others"," Liver unit","Without help","Without help","On foot","0,023424400417102","0,016865568300313","0,006558832116788"
"February","05-06","Others"," Liver unit","With help","With help","With wheelchair","0,100204379562044","0,072147153284671","0,028057226277373"
"February","05-06","Others"," Liver unit","With help","With help","With stretcher","0,02326173096976","0,016748446298228","0,006513284671533"
"February","05-06","Others"," Liver unit","With help","With help","With bed","0,026352450469238","0,018973764337852","0,007378686131387"
"February","05-06","Others"," Liver unit","With help","With help","With body trolleys","0,003904066736183","0,002810928050052","0,001093138686131"
"February","06-07","Cardiology","Cardiology","Without help","Without help","On foot","0,025451511991658","0,018325088633994","0,007126423357664"
"February","06-07","Cardiology","Cardiology","With help","With help","With wheelchair","0,212095933263817","0,152709071949948","0,059386861313869"
"February","06-07","Cardiology","Cardiology","With help","With help","With stretcher","0,046661105318039","0,033595995828989","0,013065109489051"
"February","06-07","Cardiology","Cardiology","With help","With help","With bed","0,050903023983316","0,036650177267988","0,014252846715329"
"February","06-07","Cardiology","Cardiology","With help","With help","With body trolleys","0,01166527632951","0,008398998957247","0,003266277372262"
"February","06-07","Medical clinic","Medical clinic","Without help","Without help","On foot","0,03378519290928","0,024325338894682","0,009459854014598"
"February","06-07","Medical clinic","Medical clinic","With help","With help","With wheelchair","0,16104275286757","0,115950782064651","0,04509197080292"
"February","06-07","Medical clinic","Medical clinic","With help","With help","With stretcher","0,076861313868613","0,055340145985401","0,021521167883211"
"February","06-07","Medical clinic","Medical clinic","With help","With help","With bed","0,030406673618353","0,021892805005214","0,008513868613139"
"February","06-07","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,01126173096976","0,008108446298227","0,003153284671533"
"February","06-07","Day Surgery","Day Surgery","Without help","Without help","On foot","0,024325338894682","0,017514244004171","0,006811094890511"
"February","06-07","Day Surgery","Day Surgery","With help","With help","With wheelchair","0,141897810218978","0,102166423357664","0,039731386861314"
"February","06-07","Day Surgery","Day Surgery","With help","With help","With stretcher","0,030660062565172","0,022075245046924","0,008584817518248"
"February","06-07","Day Surgery","Day Surgery","With help","With help","With bed","0,041049009384776","0,029555286757039","0,011493722627737"
"February","06-07","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,008361835245047","0,006020521376433","0,002341313868614"
"February","06-07","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,031720542231491","0,022838790406674","0,008881751824818"
"February","06-07","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","0,296587069864443","0,213542690302399","0,083044379562044"
"February","06-07","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","0,130582898852972","0,09401968717414","0,036563211678833"
"February","06-07","DH Orthopedic","DH Orthopedic","With help","With help","With bed","0,114193952033369","0,082219645464026","0,031974306569343"
"February","06-07","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,004229405630866","0,003045172054223","0,001184233576642"
"February","06-07","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,02725338894682","0,01962244004171","0,00763094890511"
"February","06-07","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","0,22711157455683","0,163520333680918","0,063591240875912"
"February","06-07","Internal Medicine","Internal Medicine","With help","With help","With stretcher","0,049964546402503","0,035974473409802","0,013990072992701"
"February","06-07","Internal Medicine","Internal Medicine","With help","With help","With bed","0,054506777893639","0,03924488008342","0,015261897810219"
"February","06-07","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,012491136600626","0,008993618352451","0,003497518248176"
"February","06-07","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,031908237747654","0,02297393117831","0,008934306569344"
"February","06-07","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","0,152095933263816","0,109509071949948","0,042586861313868"
"February","06-07","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","0,072591240875912","0,052265693430657","0,020325547445255"
"February","06-07","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,028717413972889","0,02067653806048","0,008040875912409"
"February","06-07","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,010636079249218","0,007657977059437","0,002978102189781"
"February","06-07","Neurology","Neurology","Without help","Without help","On foot","0,029130344108446","0,020973847758082","0,008156496350365"
"February","06-07","Neurology","Neurology","With help","With help","With wheelchair","0,16992700729927","0,122347445255474","0,047579562043796"
"February","06-07","Neurology","Neurology","With help","With help","With stretcher","0,036716371220021","0,026435787278415","0,010280583941606"
"February","06-07","Neurology","Neurology","With help","With help","With bed","0,049157455683003","0,035393368091763","0,013764087591241"
"February","06-07","Neurology","Neurology","With help","With help","With body trolleys","0,010013555787278","0,00720976016684","0,002803795620438"
"February","06-07","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,00844629822732","0,00608133472367","0,00236496350365"
"February","06-07","Others","Hepato-biliary surgery","With help","With help","With wheelchair","0,078972888425443","0,056860479666319","0,022112408759124"
"February","06-07","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,034770594369134","0,025034827945777","0,009735766423358"
"February","06-07","Others","Hepato-biliary surgery","With help","With help","With bed","0,030406673618353","0,021892805005214","0,008513868613139"
"February","06-07","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,001126173096976","0,000810844629822","0,000315328467154"
"February","06-07","Others","Urgency Surgery","Without help","Without help","On foot","0,010360792492179","0,007459770594369","0,00290102189781"
"February","06-07","Others","Urgency Surgery","With help","With help","With wheelchair","0,086339937434828","0,062164754953076","0,024175182481752"
"February","06-07","Others","Urgency Surgery","With help","With help","With stretcher","0,018994786235663","0,013676246089677","0,005318540145985"
"February","06-07","Others","Urgency Surgery","With help","With help","With bed","0,020721584984359","0,014919541188738","0,00580204379562"
"February","06-07","Others","Urgency Surgery","With help","With help","With body trolleys","0,004748696558915","0,003419061522419","0,001329635036497"
"February","06-07","Others","Geriatrics","Without help","Without help","On foot","0,02252346193952","0,016216892596454","0,006306569343066"
"February","06-07","Others","Geriatrics","With help","With help","With wheelchair","0,107361835245047","0,077300521376433","0,030061313868614"
"February","06-07","Others","Geriatrics","With help","With help","With stretcher","0,051240875912409","0,036893430656935","0,014347445255475"
"February","06-07","Others","Geriatrics","With help","With help","With bed","0,020271115745568","0,01459520333681","0,005675912408759"
"February","06-07","Others","Geriatrics","With help","With help","With body trolleys","0,007507820646506","0,005405630865485","0,002102189781022"
"February","06-07","Others"," Liver unit","Without help","Without help","On foot","0,015616266944734","0,011243712200209","0,004372554744526"
"February","06-07","Others"," Liver unit","With help","With help","With wheelchair","0,091094890510949","0,065588321167883","0,025506569343066"
"February","06-07","Others"," Liver unit","With help","With help","With stretcher","0,019683003128259","0,014171762252347","0,005511240875912"
"February","06-07","Others"," Liver unit","With help","With help","With bed","0,026352450469238","0,018973764337852","0,007378686131387"
"February","06-07","Others"," Liver unit","With help","With help","With body trolleys","0,005368091762252","0,003865026068822","0,00150306569343"
"February","07-08","Cardiology","Cardiology","Without help","Without help","On foot","0,839899895724713","0,604727924921794","0,235171970802919"
"February","07-08","Cardiology","Cardiology","With help","With help","With wheelchair","5,13272158498436","3,69555954118873","1,43716204379562"
"February","07-08","Cardiology","Cardiology","With help","With help","With stretcher","1,21318873826903","0,873495891553702","0,339692846715329"
"February","07-08","Cardiology","Cardiology","With help","With help","With bed","1,11986652763295","0,806303899895725","0,313562627737226"
"February","07-08","Cardiology","Cardiology","With help","With help","With body trolleys","0,186644421272158","0,134383983315954","0,052260437956205"
"February","07-08","Medical clinic","Medical clinic","Without help","Without help","On foot","0,495516162669447","0,356771637122002","0,138744525547446"
"February","07-08","Medical clinic","Medical clinic","With help","With help","With wheelchair","3,22085505735141","2,31901564129301","0,901839416058394"
"February","07-08","Medical clinic","Medical clinic","With help","With help","With stretcher","1,43080291970803","1,03017810218978","0,400624817518249"
"February","07-08","Medical clinic","Medical clinic","With help","With help","With bed","0,668946819603754","0,481641710114703","0,187305109489051"
"February","07-08","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,340667361835246","0,245280500521376","0,095386861313868"
"February","07-08","Day Surgery","Day Surgery","Without help","Without help","On foot","0,802736183524505","0,577970052137644","0,224766131386861"
"February","07-08","Day Surgery","Day Surgery","With help","With help","With wheelchair","3,43392700729927","2,47242744525547","0,961499562043796"
"February","07-08","Day Surgery","Day Surgery","With help","With help","With stretcher","0,797161626694473","0,57395637122002","0,223205255474452"
"February","07-08","Day Surgery","Day Surgery","With help","With help","With bed","0,903078206465067","0,650216308654849","0,252861897810219"
"February","07-08","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,13378936392075","0,096328342022941","0,03746102189781"
"February","07-08","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,465234619395204","0,334968925964547","0,130265693430657"
"February","07-08","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","5,93174139728885","4,27085380604797","1,66088759124088"
"February","07-08","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","2,43085088633994","1,75021263816476","0,680638248175183"
"February","07-08","DH Orthopedic","DH Orthopedic","With help","With help","With bed","2,5122669447341","1,80883220020855","0,703434744525549"
"February","07-08","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,127939520333681","0,092116454640251","0,03582306569343"
"February","07-08","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,899361835245047","0,647540521376434","0,251821313868613"
"February","07-08","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","5,49610010427529","3,95719207507821","1,53890802919708"
"February","07-08","Internal Medicine","Internal Medicine","With help","With help","With stretcher","1,29907820646507","0,935336308654848","0,363741897810219"
"February","07-08","Internal Medicine","Internal Medicine","With help","With help","With bed","1,19914911366007","0,863387361835245","0,335761751824817"
"February","07-08","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,19985818561001","0,143897893639207","0,055960291970803"
"February","07-08","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,467987486965589","0,336950990615224","0,131036496350365"
"February","07-08","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","3,04191866527633","2,19018143899896","0,851737226277372"
"February","07-08","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","1,35131386861314","0,972945985401459","0,378367883211679"
"February","07-08","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,631783107403545","0,454883837330552","0,176899270072992"
"February","07-08","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,321741397288842","0,231653806047967","0,090087591240876"
"February","07-08","Neurology","Neurology","Without help","Without help","On foot","0,961301355578728","0,692136976016684","0,269164379562043"
"February","07-08","Neurology","Neurology","With help","With help","With wheelchair","4,11223357664233","2,96080817518248","1,15142540145985"
"February","07-08","Neurology","Neurology","With help","With help","With stretcher","0,954625651720542","0,68733046923879","0,267295182481752"
"February","07-08","Neurology","Neurology","With help","With help","With bed","1,08146402502607","0,77865409801877","0,3028099270073"
"February","07-08","Neurology","Neurology","With help","With help","With body trolleys","0,160216892596454","0,115356162669447","0,044860729927007"
"February","07-08","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,123879040667362","0,089192909280501","0,034686131386862"
"February","07-08","Others","Hepato-biliary surgery","With help","With help","With wheelchair","1,57945776850887","1,13720959332638","0,442248175182482"
"February","07-08","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,647267987486966","0,466032950990616","0,18123503649635"
"February","07-08","Others","Hepato-biliary surgery","With help","With help","With bed","0,668946819603755","0,481641710114704","0,187305109489051"
"February","07-08","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,034066736183525","0,024528050052138","0,009538686131387"
"February","07-08","Others","Urgency Surgery","Without help","Without help","On foot","0,341906152241918","0,246172429614181","0,095733722627737"
"February","07-08","Others","Urgency Surgery","With help","With help","With wheelchair","2,08942648592283","1,50438706986444","0,585039416058394"
"February","07-08","Others","Urgency Surgery","With help","With help","With stretcher","0,493864442127216","0,355582398331596","0,13828204379562"
"February","07-08","Others","Urgency Surgery","With help","With help","With bed","0,455874869655891","0,328229906152242","0,127644963503649"
"February","07-08","Others","Urgency Surgery","With help","With help","With body trolleys","0,075979144942649","0,054704984358707","0,021274160583942"
"February","07-08","Others","Geriatrics","Without help","Without help","On foot","0,330344108446298","0,237847758081335","0,092496350364963"
"February","07-08","Others","Geriatrics","With help","With help","With wheelchair","2,14723670490094","1,54601042752868","0,601226277372263"
"February","07-08","Others","Geriatrics","With help","With help","With stretcher","0,953868613138686","0,686785401459854","0,267083211678832"
"February","07-08","Others","Geriatrics","With help","With help","With bed","0,445964546402503","0,321094473409802","0,124870072992701"
"February","07-08","Others","Geriatrics","With help","With help","With body trolleys","0,22711157455683","0,163520333680917","0,063591240875912"
"February","07-08","Others"," Liver unit","Without help","Without help","On foot","0,515336809176224","0,371042502606882","0,144294306569342"
"February","07-08","Others"," Liver unit","With help","With help","With wheelchair","2,20449635036496","1,58723737226277","0,61725897810219"
"February","07-08","Others"," Liver unit","With help","With help","With stretcher","0,511758081334724","0,368465818561001","0,143292262773722"
"February","07-08","Others"," Liver unit","With help","With help","With bed","0,579753910323253","0,417422815432742","0,162331094890511"
"February","07-08","Others"," Liver unit","With help","With help","With body trolleys","0,085889468196038","0,061840417101147","0,02404905109489"
"February","08-09","Cardiology","Cardiology","Without help","Without help","On foot","2,16337851929093","1,55763253388947","0,605745985401461"
"February","08-09","Cardiology","Cardiology","With help","With help","With wheelchair","18,0281543274244","12,9802711157456","5,04788321167884"
"February","08-09","Cardiology","Cardiology","With help","With help","With stretcher","3,96619395203337","2,85565964546403","1,11053430656935"
"February","08-09","Cardiology","Cardiology","With help","With help","With bed","4,32675703858186","3,11526506777894","1,21149197080292"
"February","08-09","Cardiology","Cardiology","With help","With help","With body trolleys","0,991548488008343","0,713914911366007","0,277633576642336"
"February","08-09","Medical clinic","Medical clinic","Without help","Without help","On foot","2,87174139728885","2,06765380604797","0,804087591240877"
"February","08-09","Medical clinic","Medical clinic","With help","With help","With wheelchair","13,6886339937435","9,85581647549533","3,83281751824818"
"February","08-09","Medical clinic","Medical clinic","With help","With help","With stretcher","6,53321167883212","4,70391240875914","1,829299270073"
"February","08-09","Medical clinic","Medical clinic","With help","With help","With bed","2,58456725755997","1,86088842544317","0,723678832116789"
"February","08-09","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,957247132429616","0,689217935349323","0,268029197080293"
"February","08-09","Day Surgery","Day Surgery","Without help","Without help","On foot","2,06765380604797","1,48871074035454","0,57894306569343"
"February","08-09","Day Surgery","Day Surgery","With help","With help","With wheelchair","12,0613138686131","8,68414598540145","3,37716788321168"
"February","08-09","Day Surgery","Day Surgery","With help","With help","With stretcher","2,60610531803962","1,87639582898853","0,729709489051094"
"February","08-09","Day Surgery","Day Surgery","With help","With help","With bed","3,48916579770594","2,51219937434828","0,976966423357662"
"February","08-09","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,710755995828988","0,511744316996871","0,199011678832117"
"February","08-09","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","2,69624608967675","1,94129718456726","0,754948905109489"
"February","08-09","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","25,2099009384776","18,1511286757039","7,05877226277373"
"February","08-09","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","11,0995464025026","7,99167340980189","3,10787299270074"
"February","08-09","DH Orthopedic","DH Orthopedic","With help","With help","With bed","9,7064859228363","6,98866986444213","2,71781605839416"
"February","08-09","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,359499478623566","0,258839624608968","0,100659854014598"
"February","08-09","Internal Medicine","Internal Medicine","Without help","Without help","On foot","2,31653806047967","1,66790740354536","0,648630656934307"
"February","08-09","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","19,3044838373306","13,899228362878","5,40525547445256"
"February","08-09","Internal Medicine","Internal Medicine","With help","With help","With stretcher","4,24698644421273","3,05783023983316","1,18915620437956"
"February","08-09","Internal Medicine","Internal Medicine","With help","With help","With bed","4,63307612095934","3,33581480709072","1,29726131386862"
"February","08-09","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","1,06174661105318","0,764457559958291","0,297289051094891"
"February","08-09","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","2,71220020855057","1,95278415015641","0,75941605839416"
"February","08-09","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","12,9281543274244","9,30827111574556","3,61988321167883"
"February","08-09","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","6,17025547445255","4,44258394160584","1,72767153284671"
"February","08-09","Urgency Medicine","Urgency Medicine","With help","With help","With bed","2,44098018769551","1,75750573514077","0,683474452554744"
"February","08-09","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,904066736183528","0,650928050052138","0,253138686131386"
"February","08-09","Neurology","Neurology","Without help","Without help","On foot","2,47607924921794","1,78277705943691","0,693302189781023"
"February","08-09","Neurology","Neurology","With help","With help","With wheelchair","14,443795620438","10,3995328467153","4,04426277372263"
"February","08-09","Neurology","Neurology","With help","With help","With stretcher","3,12089155370177","2,24704191866528","0,873849635036497"
"February","08-09","Neurology","Neurology","With help","With help","With bed","4,17838373305527","3,00843628779979","1,16994744525548"
"February","08-09","Neurology","Neurology","With help","With help","With body trolleys","0,851152241918666","0,61282961418144","0,238322627737226"
"February","08-09","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,717935349322212","0,516913451511992","0,20102189781022"
